var1,user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
3470,3471.0,18.0,Female,Mobile,13.62,13.0,8.0,5.0,0.0,0.0,0.0,11.43,14.13,1.0
3471,3472.0,35.0,Female,Mobile,3.74,1.0,7.0,2.0,0.0,1.0,0.0,8.5,84.41,0.0
3472,3473.0,23.0,Female,Mobile,4.04,7.0,3.0,0.0,0.0,0.0,0.0,9.95,99.0,0.0
3473,3474.0,44.0,Female,Mobile,12.58,6.0,0.0,3.0,0.0,1.0,0.0,17.06,71.48,0.0
3474,3475.0,40.0,Male,Desktop,8.17,6.0,0.0,0.0,0.0,0.0,0.0,13.18,82.29,0.0
3475,3476.0,33.0,Male,Mobile,15.91,7.0,5.0,0.0,0.0,,0.0,12.12,76.2,0.0
3476,3477.0,32.0,Male,Mobile,5.52,5.0,1.0,0.0,0.0,0.0,0.0,12.14,40.81,0.0
3477,3478.0,33.0,Male,Mobile,1.0,4.0,1.0,1.0,0.0,,1.0,10.56,75.71,0.0
3478,3479.0,27.0,Female,Mobile,15.12,19.0,10.0,4.0,0.0,1.0,0.0,21.66,56.59,1.0
3479,3480.0,43.0,Female,Tablet,26.36,12.0,6.0,9.0,1.0,1.0,0.0,12.88,1.0,1.0
3480,3481.0,21.0,Female,Mobile,11.96,15.0,6.0,5.0,1.0,1.0,0.0,18.12,37.64,1.0
3481,3482.0,46.0,Male,Desktop,3.14,5.0,3.0,0.0,0.0,1.0,0.0,29.37,69.58,0.0
3482,3483.0,18.0,Male,Tablet,15.06,15.0,6.0,6.0,1.0,1.0,0.0,16.01,57.95,1.0
3483,3484.0,37.0,Male,Mobile,15.99,5.0,4.0,4.0,0.0,0.0,0.0,1.0,74.09,0.0
3484,3485.0,38.0,Female,Mobile,5.96,1.0,0.0,1.0,0.0,,0.0,1.54,47.01,0.0
3485,3486.0,38.0,Male,Tablet,17.71,1.0,1.0,0.0,0.0,0.0,1.0,14.74,83.67,0.0
3486,3487.0,18.0,Male,Mobile,,14.0,12.0,7.0,1.0,1.0,,26.47,27.84,1.0
3487,3488.0,26.0,Male,Mobile,19.84,14.0,7.0,3.0,1.0,1.0,1.0,17.51,5.45,1.0
3488,3489.0,40.0,Female,Mobile,21.0,12.0,8.0,4.0,0.0,1.0,1.0,17.3,40.59,1.0
3489,3490.0,35.0,Male,Mobile,11.84,16.0,10.0,5.0,1.0,1.0,0.0,11.94,33.37,1.0
3490,3491.0,34.0,Female,Mobile,,9.0,11.0,5.0,0.0,0.0,1.0,31.54,24.51,1.0
3491,3492.0,31.0,Male,Mobile,5.67,6.0,6.0,0.0,1.0,0.0,0.0,16.58,95.9,0.0
3492,3493.0,56.0,Female,Mobile,13.84,1.0,,1.0,1.0,0.0,0.0,19.32,99.0,0.0
3493,3494.0,18.0,Female,Tablet,15.69,6.0,4.0,3.0,0.0,0.0,0.0,13.55,76.35,0.0
3494,3495.0,27.0,Male,Desktop,8.02,4.0,8.0,0.0,0.0,0.0,0.0,7.65,75.42,0.0
3495,3496.0,36.0,Female,Mobile,16.08,13.0,11.0,7.0,1.0,1.0,1.0,16.39,56.64,1.0
3496,,35.0,Male,Mobile,2.22,4.0,5.0,2.0,0.0,0.0,1.0,3.59,85.22,0.0
3497,3498.0,28.0,Female,Mobile,4.66,6.0,2.0,4.0,0.0,0.0,1.0,1.0,70.76,0.0
3498,3499.0,41.0,Male,Mobile,18.04,13.0,5.0,4.0,1.0,0.0,1.0,16.91,62.02,1.0
3499,3500.0,36.0,Female,Mobile,11.33,4.0,3.0,0.0,1.0,,1.0,6.49,62.15,0.0
3500,3501.0,55.0,Female,Mobile,21.96,16.0,8.0,8.0,1.0,1.0,1.0,11.5,1.0,1.0
3501,3502.0,37.0,Male,Mobile,13.98,4.0,5.0,0.0,1.0,0.0,0.0,10.0,58.78,0.0
3502,3503.0,28.0,Male,Desktop,4.36,4.0,1.0,0.0,1.0,0.0,1.0,11.84,85.55,0.0
3503,3504.0,19.0,Male,Desktop,14.75,11.0,6.0,6.0,1.0,0.0,1.0,14.75,27.4,1.0
3504,3505.0,34.0,Female,Mobile,7.5,3.0,7.0,2.0,0.0,0.0,0.0,5.93,68.7,0.0
3505,3506.0,25.0,Male,Desktop,,11.0,0.0,1.0,0.0,0.0,0.0,14.83,48.07,0.0
3506,3507.0,35.0,Female,Mobile,,6.0,2.0,0.0,0.0,0.0,0.0,9.6,63.9,0.0
3507,3508.0,30.0,Male,Mobile,15.87,10.0,10.0,4.0,0.0,1.0,0.0,26.96,30.11,1.0
3508,3509.0,44.0,,Mobile,17.69,3.0,5.0,4.0,0.0,0.0,0.0,19.18,68.56,0.0
3509,3510.0,25.0,Female,Desktop,16.2,14.0,7.0,9.0,0.0,0.0,1.0,,22.53,1.0
3510,3511.0,36.0,Female,Mobile,21.73,13.0,9.0,9.0,1.0,1.0,1.0,19.46,1.0,1.0
3511,3512.0,43.0,Male,Mobile,17.32,11.0,5.0,4.0,1.0,1.0,1.0,16.31,9.39,1.0
3512,3513.0,40.0,Male,Desktop,8.2,9.0,5.0,1.0,1.0,0.0,0.0,,69.98,0.0
3513,3514.0,38.0,,Tablet,10.31,4.0,0.0,0.0,0.0,0.0,0.0,1.0,79.47,0.0
3514,3515.0,30.0,Male,Tablet,8.21,5.0,5.0,3.0,1.0,0.0,0.0,5.4,80.19,0.0
3515,3516.0,25.0,Male,Mobile,14.42,,0.0,0.0,0.0,0.0,1.0,9.27,50.13,0.0
3516,3517.0,21.0,Male,Mobile,11.05,13.0,7.0,4.0,0.0,1.0,1.0,21.35,,1.0
3517,3518.0,43.0,Male,Mobile,11.55,10.0,11.0,9.0,0.0,1.0,0.0,11.94,1.0,1.0
3518,3519.0,35.0,Female,Tablet,16.14,12.0,5.0,9.0,0.0,0.0,1.0,21.06,7.75,1.0
3519,3520.0,36.0,Female,Mobile,27.63,12.0,7.0,4.0,1.0,1.0,1.0,23.19,39.8,1.0
3520,3521.0,24.0,Female,Mobile,15.08,11.0,10.0,7.0,1.0,0.0,1.0,24.38,1.0,1.0
3521,3522.0,27.0,Female,Mobile,25.24,13.0,11.0,2.0,0.0,1.0,1.0,23.09,13.93,1.0
3522,3523.0,30.0,,Desktop,17.35,9.0,6.0,5.0,1.0,1.0,1.0,16.15,15.74,1.0
3523,3524.0,18.0,Female,Mobile,12.09,15.0,14.0,5.0,0.0,1.0,1.0,17.3,35.1,1.0
3524,3525.0,18.0,Male,Desktop,15.63,12.0,8.0,5.0,1.0,0.0,0.0,20.56,25.94,1.0
3525,3526.0,26.0,Male,Mobile,11.6,7.0,8.0,9.0,0.0,0.0,1.0,22.89,33.73,1.0
3526,3527.0,44.0,Male,Mobile,7.39,8.0,,2.0,1.0,1.0,0.0,1.0,67.76,0.0
3527,,33.0,Female,Mobile,8.86,8.0,0.0,1.0,1.0,0.0,1.0,6.1,83.1,0.0
3528,3529.0,,Male,Mobile,12.35,8.0,0.0,0.0,0.0,1.0,1.0,7.27,66.23,0.0
3529,3530.0,24.0,Male,Mobile,25.56,12.0,12.0,3.0,0.0,1.0,0.0,5.48,33.33,1.0
3530,3531.0,27.0,Female,Mobile,19.06,15.0,7.0,4.0,1.0,1.0,1.0,8.09,10.17,1.0
3531,3532.0,23.0,Male,Mobile,10.57,3.0,2.0,2.0,0.0,0.0,1.0,7.1,90.19,0.0
3532,3533.0,54.0,Male,Mobile,19.11,14.0,8.0,9.0,1.0,0.0,1.0,21.73,38.03,1.0
3533,3534.0,43.0,Female,Mobile,13.82,12.0,9.0,,1.0,1.0,0.0,19.21,27.84,1.0
3534,3535.0,42.0,Male,Desktop,4.64,11.0,7.0,8.0,1.0,0.0,1.0,14.62,29.68,1.0
3535,3536.0,44.0,Female,Mobile,30.0,10.0,9.0,9.0,1.0,1.0,0.0,20.84,16.77,1.0
3536,3537.0,22.0,Female,Mobile,18.95,8.0,6.0,5.0,1.0,0.0,1.0,13.98,28.6,1.0
3537,3538.0,20.0,Female,Mobile,15.05,15.0,8.0,8.0,1.0,1.0,0.0,16.05,1.0,1.0
3538,3539.0,37.0,Male,Mobile,17.29,,2.0,4.0,0.0,0.0,0.0,7.41,55.12,0.0
3539,3540.0,45.0,Female,Mobile,10.53,11.0,5.0,3.0,1.0,0.0,0.0,21.88,88.58,1.0
3540,3541.0,27.0,Female,Mobile,26.27,6.0,6.0,6.0,1.0,0.0,1.0,14.52,,1.0
3541,,48.0,Female,Mobile,10.56,9.0,0.0,0.0,,0.0,0.0,1.0,67.75,0.0
3542,,28.0,Male,Mobile,21.77,9.0,4.0,4.0,1.0,1.0,1.0,18.53,6.47,1.0
3543,3544.0,30.0,Male,Mobile,12.42,12.0,8.0,5.0,1.0,0.0,1.0,27.6,6.46,1.0
3544,3545.0,29.0,Female,Mobile,7.4,9.0,0.0,0.0,1.0,0.0,0.0,6.97,57.23,0.0
3545,3546.0,35.0,Female,Desktop,20.25,,7.0,7.0,1.0,1.0,0.0,25.46,3.66,1.0
3546,3547.0,24.0,Male,Mobile,21.27,12.0,8.0,8.0,,0.0,1.0,22.85,43.93,1.0
3547,3548.0,39.0,Male,Mobile,20.23,5.0,11.0,,1.0,1.0,1.0,11.26,31.54,1.0
3548,3549.0,26.0,Female,Mobile,10.47,17.0,10.0,6.0,0.0,0.0,1.0,14.66,38.97,1.0
3549,3550.0,27.0,Female,Desktop,10.17,4.0,6.0,0.0,0.0,0.0,0.0,6.97,79.15,0.0
3550,3551.0,33.0,Male,Mobile,12.5,5.0,3.0,0.0,0.0,0.0,0.0,14.43,66.35,0.0
3551,3552.0,26.0,Female,Mobile,21.22,14.0,7.0,6.0,1.0,0.0,1.0,22.66,14.19,1.0
3552,3553.0,51.0,Female,Mobile,13.86,2.0,2.0,0.0,0.0,1.0,1.0,13.76,32.88,0.0
3553,3554.0,38.0,Male,Desktop,17.12,13.0,12.0,6.0,0.0,1.0,1.0,13.23,32.27,1.0
3554,3555.0,23.0,Male,Mobile,17.12,9.0,13.0,2.0,1.0,1.0,1.0,17.89,32.42,1.0
3555,3556.0,40.0,,Mobile,7.57,2.0,4.0,1.0,0.0,1.0,1.0,5.02,57.29,0.0
3556,3557.0,38.0,Male,Desktop,21.37,6.0,13.0,5.0,1.0,0.0,1.0,20.21,31.74,1.0
3557,3558.0,53.0,Female,Mobile,12.95,11.0,8.0,4.0,1.0,1.0,1.0,8.24,1.0,1.0
3558,3559.0,38.0,Male,Desktop,25.23,16.0,4.0,7.0,0.0,0.0,0.0,17.86,37.48,1.0
3559,3560.0,37.0,Male,Mobile,12.18,7.0,10.0,8.0,1.0,1.0,0.0,7.42,81.25,1.0
3560,3561.0,37.0,Male,Mobile,23.46,11.0,11.0,9.0,1.0,0.0,0.0,,31.4,1.0
3561,3562.0,31.0,Female,Mobile,1.98,7.0,6.0,3.0,1.0,0.0,1.0,7.8,65.95,0.0
3562,3563.0,33.0,Female,Desktop,,12.0,4.0,5.0,0.0,0.0,1.0,28.16,32.89,1.0
3563,3564.0,32.0,,Desktop,19.13,,7.0,5.0,0.0,0.0,1.0,14.1,36.05,1.0
3564,3565.0,35.0,Female,Desktop,18.99,13.0,6.0,7.0,1.0,1.0,0.0,20.96,36.46,1.0
3565,3566.0,33.0,Female,Mobile,9.27,8.0,,0.0,0.0,,1.0,1.0,61.91,0.0
3566,3567.0,23.0,Male,Mobile,1.68,5.0,5.0,0.0,0.0,0.0,0.0,4.77,95.27,0.0
3567,3568.0,37.0,Male,Desktop,4.87,5.0,0.0,3.0,0.0,0.0,0.0,5.64,96.61,0.0
3568,,28.0,Female,Desktop,12.39,4.0,3.0,0.0,1.0,0.0,0.0,18.37,67.51,0.0
3569,3570.0,38.0,Male,Tablet,1.67,5.0,5.0,4.0,1.0,0.0,0.0,8.6,87.52,0.0
3570,3571.0,29.0,Male,Mobile,19.35,12.0,9.0,8.0,1.0,0.0,1.0,20.38,40.4,1.0
3571,3572.0,51.0,Female,Mobile,10.19,1.0,3.0,0.0,1.0,0.0,,3.49,52.09,0.0
3572,3573.0,18.0,Male,Desktop,15.75,5.0,4.0,0.0,1.0,1.0,0.0,7.15,47.1,0.0
3573,,27.0,Female,Desktop,13.07,5.0,0.0,4.0,0.0,0.0,1.0,1.0,61.96,0.0
3574,3575.0,32.0,Female,Mobile,14.81,6.0,6.0,0.0,1.0,,0.0,,52.69,0.0
3575,3576.0,18.0,Female,Mobile,19.25,13.0,7.0,5.0,1.0,1.0,1.0,14.26,29.2,1.0
3576,3577.0,21.0,Male,Mobile,23.28,8.0,10.0,9.0,1.0,1.0,1.0,17.03,26.26,1.0
3577,3578.0,49.0,Female,Mobile,24.54,11.0,5.0,1.0,1.0,1.0,1.0,17.51,43.82,1.0
3578,3579.0,36.0,Male,Mobile,5.34,6.0,7.0,0.0,0.0,0.0,0.0,12.0,87.12,0.0
3579,3580.0,30.0,Male,Desktop,20.59,9.0,7.0,8.0,1.0,1.0,1.0,12.87,1.0,1.0
3580,3581.0,20.0,Male,Mobile,18.48,14.0,4.0,9.0,0.0,1.0,0.0,17.38,43.74,1.0
3581,3582.0,39.0,Male,,8.03,1.0,1.0,0.0,0.0,1.0,1.0,7.27,78.04,0.0
3582,3583.0,37.0,Female,Mobile,20.43,9.0,9.0,6.0,1.0,0.0,1.0,14.53,16.61,1.0
3583,3584.0,37.0,Male,Desktop,18.21,4.0,0.0,3.0,0.0,0.0,0.0,10.08,70.33,0.0
3584,3585.0,31.0,Male,Desktop,28.76,15.0,7.0,7.0,1.0,0.0,1.0,24.21,24.62,1.0
3585,3586.0,29.0,Male,Mobile,15.27,11.0,11.0,8.0,0.0,0.0,1.0,17.81,34.02,1.0
3586,3587.0,35.0,Female,Desktop,25.27,14.0,7.0,7.0,1.0,0.0,1.0,8.78,49.19,1.0
3587,3588.0,50.0,Male,Mobile,18.26,1.0,,2.0,0.0,0.0,1.0,12.4,61.91,0.0
3588,3589.0,45.0,Female,Mobile,22.07,10.0,7.0,8.0,1.0,1.0,1.0,11.15,31.07,1.0
3589,3590.0,41.0,Male,Mobile,25.18,7.0,10.0,7.0,0.0,1.0,1.0,25.1,48.58,1.0
3590,3591.0,33.0,Male,Mobile,5.42,3.0,0.0,0.0,0.0,1.0,1.0,9.62,83.63,0.0
3591,3592.0,30.0,Male,Mobile,18.69,16.0,12.0,8.0,1.0,0.0,1.0,20.08,50.98,1.0
3592,3593.0,18.0,Female,Mobile,17.2,7.0,0.0,1.0,1.0,0.0,0.0,4.0,83.36,0.0
3593,3594.0,35.0,Female,Mobile,16.28,3.0,6.0,6.0,0.0,0.0,1.0,1.0,83.28,0.0
3594,3595.0,28.0,,Mobile,19.89,11.0,10.0,6.0,1.0,1.0,1.0,33.98,55.58,1.0
3595,3596.0,45.0,,Desktop,6.77,7.0,3.0,3.0,1.0,0.0,0.0,1.0,24.13,0.0
3596,3597.0,48.0,Female,Desktop,12.53,19.0,9.0,4.0,1.0,0.0,1.0,21.21,5.08,1.0
3597,3598.0,32.0,Male,,10.37,6.0,8.0,1.0,1.0,0.0,0.0,11.22,93.46,0.0
3598,3599.0,41.0,Male,Mobile,15.48,7.0,11.0,8.0,1.0,0.0,0.0,12.21,20.43,1.0
3599,3600.0,31.0,Female,Desktop,8.75,2.0,5.0,0.0,0.0,0.0,1.0,1.5,89.14,0.0
3600,3601.0,21.0,Male,Mobile,14.77,12.0,6.0,6.0,,0.0,1.0,14.34,39.14,1.0
3601,3602.0,26.0,Female,Mobile,16.36,4.0,0.0,2.0,0.0,1.0,1.0,13.97,57.83,0.0
3602,3603.0,42.0,Male,Mobile,13.38,14.0,7.0,7.0,1.0,,1.0,5.22,40.86,1.0
3603,3604.0,19.0,Male,Mobile,10.76,10.0,6.0,7.0,0.0,1.0,1.0,9.76,39.4,1.0
3604,3605.0,38.0,Female,Mobile,23.46,8.0,11.0,6.0,1.0,1.0,0.0,14.9,7.27,1.0
3605,3606.0,55.0,Male,Mobile,14.97,15.0,4.0,6.0,1.0,1.0,0.0,11.17,24.93,1.0
3606,3607.0,42.0,Male,Mobile,7.5,4.0,9.0,3.0,1.0,0.0,1.0,,65.45,0.0
3607,3608.0,46.0,Male,Mobile,12.68,10.0,12.0,5.0,0.0,1.0,1.0,19.1,88.76,1.0
3608,3609.0,18.0,Female,Mobile,13.38,11.0,4.0,4.0,0.0,0.0,0.0,1.14,72.44,0.0
3609,3610.0,26.0,Male,Desktop,8.89,6.0,3.0,0.0,0.0,0.0,1.0,16.53,89.67,0.0
3610,3611.0,33.0,Male,Desktop,18.9,8.0,6.0,0.0,1.0,1.0,1.0,18.29,52.68,0.0
3611,3612.0,40.0,Female,Tablet,19.51,11.0,7.0,7.0,0.0,1.0,1.0,14.98,32.38,1.0
3612,3613.0,39.0,Male,Tablet,15.14,14.0,10.0,9.0,1.0,0.0,1.0,24.88,13.61,1.0
3613,3614.0,44.0,Male,Desktop,11.39,8.0,4.0,0.0,0.0,0.0,1.0,10.78,31.96,0.0
3614,3615.0,45.0,Female,Tablet,18.04,16.0,5.0,8.0,1.0,1.0,0.0,15.94,28.18,1.0
3615,,27.0,Male,Mobile,18.11,11.0,7.0,7.0,0.0,1.0,1.0,20.65,47.68,1.0
3616,3617.0,36.0,Female,Desktop,10.22,9.0,3.0,3.0,0.0,0.0,0.0,19.16,67.97,0.0
3617,,43.0,Male,Mobile,13.14,7.0,3.0,,0.0,0.0,1.0,7.1,23.06,0.0
3618,3619.0,18.0,Female,Desktop,8.7,8.0,,1.0,,1.0,1.0,7.95,42.56,0.0
3619,3620.0,34.0,Female,,24.67,9.0,5.0,4.0,0.0,0.0,1.0,16.89,45.06,1.0
3620,3621.0,45.0,Female,Desktop,3.48,10.0,0.0,1.0,1.0,0.0,0.0,10.3,59.89,0.0
3621,3622.0,42.0,Male,Tablet,29.39,7.0,10.0,4.0,1.0,1.0,1.0,23.58,51.41,1.0
3622,3623.0,32.0,Male,Mobile,20.78,15.0,6.0,6.0,1.0,0.0,0.0,4.68,42.73,1.0
3623,3624.0,33.0,Female,Desktop,3.98,3.0,1.0,0.0,0.0,,1.0,1.0,79.06,0.0
3624,3625.0,24.0,Male,Mobile,13.77,17.0,7.0,5.0,1.0,1.0,0.0,25.05,48.47,1.0
3625,3626.0,30.0,Female,Mobile,25.1,16.0,9.0,8.0,0.0,0.0,1.0,8.55,39.97,1.0
3626,3627.0,39.0,Female,Mobile,24.22,14.0,8.0,4.0,,1.0,,17.31,25.48,1.0
3627,3628.0,30.0,Female,Mobile,11.92,6.0,3.0,2.0,0.0,0.0,1.0,12.99,56.92,0.0
3628,3629.0,23.0,Male,Mobile,7.65,5.0,0.0,0.0,1.0,0.0,0.0,2.99,68.48,0.0
3629,3630.0,34.0,Male,,12.23,5.0,5.0,0.0,1.0,0.0,0.0,7.29,83.75,0.0
3630,3631.0,44.0,Male,Tablet,15.71,4.0,4.0,5.0,1.0,0.0,1.0,23.05,41.31,0.0
3631,3632.0,25.0,Male,Mobile,13.06,17.0,10.0,7.0,1.0,0.0,1.0,18.25,24.6,1.0
3632,3633.0,33.0,Male,Mobile,22.22,12.0,5.0,4.0,0.0,1.0,1.0,11.77,39.02,1.0
3633,3634.0,33.0,Male,Desktop,24.76,10.0,4.0,5.0,1.0,1.0,1.0,10.61,1.0,1.0
3634,3635.0,35.0,Male,Desktop,18.24,10.0,10.0,9.0,1.0,0.0,1.0,10.41,28.77,1.0
3635,3636.0,41.0,Female,Mobile,22.84,10.0,5.0,7.0,0.0,1.0,1.0,40.28,34.87,1.0
3636,3637.0,45.0,Female,Mobile,4.13,6.0,6.0,0.0,0.0,0.0,1.0,14.75,62.45,0.0
3637,3638.0,18.0,Male,Desktop,19.34,7.0,13.0,7.0,1.0,1.0,0.0,18.41,,1.0
3638,,26.0,Female,Mobile,17.12,12.0,13.0,4.0,0.0,1.0,0.0,12.93,34.48,1.0
3639,3640.0,50.0,Female,Mobile,17.67,13.0,12.0,7.0,1.0,1.0,1.0,21.37,9.48,1.0
3640,3641.0,52.0,,Mobile,14.29,7.0,10.0,5.0,1.0,0.0,1.0,10.7,1.0,1.0
3641,3642.0,48.0,Female,Mobile,1.36,3.0,6.0,0.0,1.0,0.0,0.0,13.87,55.7,0.0
3642,3643.0,30.0,Male,Mobile,20.21,12.0,14.0,6.0,1.0,1.0,1.0,23.02,1.0,1.0
3643,3644.0,18.0,Female,Desktop,17.18,16.0,11.0,5.0,0.0,1.0,0.0,17.03,44.52,1.0
3644,3645.0,37.0,Female,Mobile,,1.0,3.0,0.0,1.0,,1.0,1.97,56.39,0.0
3645,3646.0,26.0,Male,Mobile,10.55,10.0,11.0,7.0,0.0,1.0,1.0,14.91,6.54,1.0
3646,3647.0,30.0,Female,Desktop,17.54,16.0,7.0,5.0,1.0,0.0,0.0,23.82,8.74,1.0
3647,3648.0,45.0,Female,Tablet,,11.0,8.0,0.0,1.0,0.0,1.0,17.71,22.51,1.0
3648,3649.0,46.0,Male,Mobile,10.44,1.0,2.0,1.0,0.0,0.0,0.0,4.09,91.68,0.0
3649,3650.0,40.0,Female,Mobile,19.43,1.0,6.0,0.0,0.0,1.0,1.0,4.52,90.95,0.0
3650,3651.0,32.0,Female,Mobile,7.67,6.0,4.0,,0.0,1.0,1.0,1.0,78.63,0.0
3651,3652.0,22.0,Female,Mobile,11.47,10.0,12.0,5.0,1.0,0.0,1.0,18.5,28.91,1.0
3652,3653.0,31.0,Female,Mobile,15.02,8.0,2.0,1.0,0.0,0.0,0.0,1.0,55.75,0.0
3653,3654.0,39.0,Female,Tablet,16.45,8.0,8.0,8.0,0.0,0.0,1.0,17.6,1.0,1.0
3654,3655.0,36.0,Male,Mobile,27.11,13.0,4.0,4.0,1.0,1.0,1.0,26.41,20.2,1.0
3655,3656.0,22.0,Female,Mobile,20.16,15.0,2.0,6.0,1.0,1.0,1.0,12.33,32.65,1.0
3656,3657.0,39.0,Male,Desktop,20.65,15.0,12.0,5.0,0.0,1.0,1.0,18.1,25.5,1.0
3657,3658.0,36.0,Male,Desktop,12.62,8.0,12.0,5.0,1.0,1.0,1.0,24.5,,1.0
3658,3659.0,47.0,Female,Mobile,4.99,2.0,0.0,0.0,0.0,0.0,0.0,10.64,84.83,0.0
3659,3660.0,29.0,Male,Mobile,8.63,7.0,4.0,1.0,1.0,1.0,1.0,4.65,41.21,0.0
3660,3661.0,39.0,Female,,12.67,13.0,7.0,7.0,0.0,1.0,0.0,34.11,58.05,1.0
3661,3662.0,30.0,Male,Tablet,21.32,12.0,7.0,4.0,1.0,0.0,1.0,18.55,1.61,1.0
3662,3663.0,48.0,Male,Tablet,22.32,12.0,7.0,5.0,1.0,1.0,1.0,28.18,1.0,1.0
3663,3664.0,37.0,Male,Mobile,19.99,14.0,9.0,9.0,0.0,1.0,1.0,15.93,13.02,1.0
3664,3665.0,22.0,Male,Mobile,15.42,7.0,0.0,2.0,0.0,0.0,0.0,7.26,68.66,0.0
3665,3666.0,32.0,Male,Mobile,19.65,10.0,9.0,7.0,1.0,1.0,0.0,25.03,5.95,1.0
3666,3667.0,23.0,Female,Mobile,11.9,9.0,8.0,0.0,0.0,0.0,1.0,7.7,71.17,0.0
3667,3668.0,25.0,Male,,24.62,8.0,9.0,8.0,1.0,0.0,1.0,17.9,17.58,1.0
3668,3669.0,,Female,Desktop,11.51,16.0,8.0,8.0,0.0,0.0,1.0,11.74,26.48,1.0
3669,3670.0,39.0,Female,Mobile,12.4,9.0,6.0,5.0,1.0,1.0,1.0,33.76,29.23,1.0
3670,3671.0,40.0,Male,Mobile,18.58,14.0,8.0,8.0,1.0,1.0,0.0,16.36,54.29,1.0
3671,3672.0,38.0,Male,Mobile,19.02,12.0,3.0,9.0,1.0,1.0,1.0,,17.68,1.0
3672,3673.0,34.0,Male,Mobile,2.3,,3.0,3.0,0.0,0.0,0.0,15.69,89.85,0.0
3673,3674.0,27.0,Male,Desktop,12.45,16.0,5.0,8.0,,1.0,0.0,14.64,54.55,1.0
3674,3675.0,55.0,Female,Mobile,8.68,6.0,0.0,1.0,0.0,1.0,0.0,1.0,79.3,0.0
3675,3676.0,23.0,Male,Mobile,9.57,12.0,8.0,9.0,1.0,0.0,1.0,17.13,59.3,1.0
3676,3677.0,22.0,Male,Mobile,10.58,17.0,9.0,4.0,1.0,1.0,0.0,33.91,58.3,1.0
3677,3678.0,18.0,Male,Mobile,17.47,15.0,12.0,7.0,0.0,1.0,0.0,19.75,1.0,1.0
3678,3679.0,,Male,Mobile,10.4,5.0,5.0,3.0,0.0,0.0,0.0,7.3,53.47,0.0
3679,3680.0,27.0,Female,Tablet,24.11,5.0,11.0,8.0,1.0,0.0,1.0,28.27,71.01,1.0
3680,3681.0,38.0,Male,Desktop,13.14,,3.0,0.0,0.0,0.0,1.0,,59.34,0.0
3681,3682.0,34.0,Male,Desktop,25.79,16.0,10.0,9.0,1.0,0.0,1.0,26.09,65.25,1.0
3682,3683.0,,Male,Mobile,9.59,6.0,2.0,4.0,0.0,1.0,0.0,1.0,89.22,0.0
3683,3684.0,28.0,Male,Mobile,24.18,17.0,10.0,6.0,,0.0,1.0,16.9,40.43,1.0
3684,3685.0,46.0,Male,Desktop,11.03,6.0,4.0,2.0,0.0,0.0,0.0,2.89,90.08,0.0
3685,3686.0,35.0,Male,Desktop,7.29,5.0,0.0,3.0,0.0,0.0,1.0,1.0,66.74,0.0
3686,3687.0,28.0,Male,Mobile,15.17,11.0,6.0,0.0,1.0,1.0,1.0,,57.69,0.0
3687,3688.0,24.0,Female,Tablet,17.48,13.0,6.0,7.0,0.0,0.0,0.0,11.16,7.48,1.0
3688,3689.0,46.0,Male,Mobile,15.17,14.0,9.0,3.0,0.0,0.0,1.0,18.46,18.98,1.0
3689,3690.0,34.0,Male,Mobile,14.45,17.0,5.0,5.0,0.0,1.0,1.0,24.72,21.27,1.0
3690,3691.0,31.0,Female,Tablet,4.6,4.0,0.0,0.0,1.0,0.0,1.0,8.82,53.04,0.0
3691,3692.0,38.0,Male,Mobile,3.66,10.0,6.0,2.0,,0.0,0.0,3.94,24.5,0.0
3692,3693.0,22.0,Male,Mobile,12.68,1.0,9.0,3.0,0.0,1.0,0.0,1.27,90.99,0.0
3693,3694.0,45.0,Female,Tablet,16.77,11.0,7.0,5.0,1.0,1.0,1.0,28.93,68.12,1.0
3694,3695.0,18.0,Female,Desktop,20.74,13.0,,9.0,0.0,0.0,1.0,13.98,48.92,1.0
3695,3696.0,25.0,Male,Mobile,22.78,14.0,7.0,7.0,0.0,1.0,1.0,16.22,45.82,1.0
3696,3697.0,24.0,Male,Mobile,11.85,6.0,7.0,1.0,0.0,1.0,1.0,1.0,44.57,0.0
3697,3698.0,45.0,Male,Desktop,13.39,10.0,4.0,5.0,1.0,1.0,0.0,10.94,72.25,0.0
3698,3699.0,38.0,Male,Mobile,20.85,5.0,0.0,2.0,0.0,0.0,0.0,6.19,56.7,0.0
3699,3700.0,29.0,Female,Mobile,12.09,15.0,11.0,7.0,1.0,0.0,1.0,15.78,23.94,1.0
3700,3701.0,42.0,Male,Tablet,2.76,8.0,6.0,3.0,0.0,1.0,0.0,16.82,30.03,0.0
3701,3702.0,29.0,,,7.48,10.0,5.0,3.0,1.0,1.0,0.0,14.97,61.3,0.0
3702,3703.0,44.0,Female,Mobile,20.59,12.0,6.0,4.0,1.0,0.0,1.0,1.61,30.18,1.0
3703,3704.0,32.0,Female,Desktop,6.14,8.0,7.0,0.0,0.0,0.0,0.0,1.79,83.41,0.0
3704,3705.0,18.0,Female,Tablet,2.59,4.0,6.0,1.0,,1.0,1.0,15.19,78.0,0.0
3705,3706.0,25.0,Female,Mobile,6.24,5.0,,1.0,1.0,0.0,1.0,1.81,61.3,0.0
